node_idx,position_x,position_y,area,roughness,min_elevation,elevation,aspect,curvature,flow_accumulation
3296,803317.44,350076.0,520.4954,0.06,318.88635,320.375,221.59384,1.2749544e-05,1.0
3297,803337.3,350074.84,533.0756,0.06,320.14188,321.78125,209.95404,6.066193e-06,1.0
3298,803357.2,350073.7,548.86896,0.06,321.06647,322.59375,188.93011,2.0906682e-06,1.0
3299,803377.44,350072.1,558.1245,0.06,321.35657,322.53125,183.92436,1.697009e-05,1.0
3300,803397.25,350070.1,577.934,0.06,321.36996,322.46875,176.59871,0.00035375467,2.0
3301,803417.06,350068.0,612.40515,0.06,321.87674,323.15625,190.46458,6.9427188e-06,1.0
3302,803437.25,350065.34,463.21014,0.06,322.118,323.3125,197.59059,1.51613785e-05,1.0
3303,803457.06,350062.06,420.50687,0.06,322.4125,323.8125,189.70341,7.4405216e-06,1.0
3304,803477.25,350057.75,473.3632,0.06,322.52927,323.9375,223.87167,4.4335826e-05,1.0
3305,803497.1,350051.72,546.3443,0.06,323.1361,324.6875,208.12447,5.784099e-06,1.0
3306,803515.94,350044.88,566.5851,0.06,323.2996,324.65625,201.36926,2.2424401e-06,1.0
3307,803534.75,350037.6,477.77505,0.06,323.48,324.84375,199.62585,7.1670147e-06,6.0
3308,803553.44,350029.6,504.61783,0.06,323.6232,324.4375,173.0861,6.723665e-06,1.0
3309,803571.56,350021.2,555.6873,0.06,323.7563,325.28125,258.33856,5.43712e-05,1.0
3310,803589.94,350011.47,448.28177,0.06,324.5953,325.96875,221.63004,7.4064534e-05,1.0
3311,803607.1,350001.38,571.1854,0.06,324.9256,326.46875,221.60074,3.1988904e-05,1.0
3312,803624.6,349989.12,568.61176,0.06,325.41312,326.5,220.43149,4.4881774e-05,1.0
3313,803640.0,349975.8,549.82886,0.06,325.55283,326.75,227.70184,3.6269976e-05,1.0
3314,803654.75,349962.4,494.91318,0.06,325.8151,327.03125,228.13388,3.0244923e-05,1.0
3315,803669.44,349949.03,535.86206,0.06,325.98737,327.15625,229.4753,2.0163201e-05,1.0
3316,803684.2,349935.2,485.58212,0.06,326.27066,327.59375,229.81194,8.967691e-05,1.0
3317,803698.44,349921.25,516.8736,0.06,326.66483,327.6875,228.11678,5.744237e-05,1.0
3318,803712.6,349907.3,495.13995,0.06,327.29755,328.65625,251.71637,5.769008e-05,1.0
3319,803726.8,349893.34,494.39896,0.06,327.63916,328.9375,239.02832,7.466924e-05,1.0
3320,803741.0,349879.4,512.03546,0.06,328.22342,330.0,261.89905,5.473868e-05,1.0
3321,803755.2,349865.44,472.88602,0.06,328.9349,330.34375,250.7925,2.778191e-05,3.0
3322,803769.4,349851.5,517.53,0.06,329.96472,331.28125,263.58624,5.7759913e-05,1.0
3323,803783.5,349837.53,466.41238,0.06,330.40872,332.25,243.35078,0.00014667262,1.0
3324,803797.7,349823.6,511.8478,0.06,331.42792,332.28125,233.83342,2.5708521e-05,2.0
3325,803811.9,349809.62,474.56516,0.06,332.04932,333.03125,252.81276,1.0613493e-05,1.0
3326,803826.06,349795.7,494.6275,0.06,332.80048,333.6875,242.25162,1.3169995e-05,1.0
3327,803840.25,349781.72,494.2611,0.06,333.32394,334.15625,303.7845,2.0641864e-05,2.0
3328,803854.44,349767.78,469.0724,0.06,333.9566,334.9375,257.3134,0.000105555875,3.0
3329,803868.6,349753.8,505.82382,0.06,334.35193,336.125,278.01355,0.0004967632,1.0
3330,803882.75,349739.88,455.08765,0.013,334.77133,336.1875,203.57574,0.00022958066,1.0
3331,803896.94,349725.9,505.8471,0.013,335.04163,336.28125,233.95639,8.072333e-05,1.0
3332,803911.1,349711.97,777.4899,0.013,334.8126,335.90625,212.62376,1.0147244e-05,1.0
3333,803872.6,349665.7,730.2338,0.06,334.33148,335.21875,43.974438,8.41347e-06,1.0
3334,803858.44,349679.62,451.41678,0.06,334.22302,335.5,45.569046,0.00010772417,1.0
3335,803844.25,349693.6,412.6074,0.06,333.9949,335.75,40.062904,0.00029472116,1.0
3336,803830.06,349707.53,464.974,0.06,333.62097,335.25,14.9353,0.0002277904,3.0
3337,803815.94,349721.5,398.60114,0.06,333.42773,334.15625,7.466249,5.3629443e-05,1.0
3338,803801.75,349735.44,463.7832,0.06,333.17963,333.96875,6.9818635,3.7453286e-05,1.0
3339,803787.56,349749.4,404.01685,0.06,332.6395,333.53125,358.73764,7.780693e-05,4.0
3340,803773.4,349763.34,447.20312,0.06,332.07062,332.96875,312.94022,6.181431e-05,1.0
3341,803759.2,349777.3,411.12222,0.013,331.3054,332.1875,323.25534,1.8128814e-05,1.0
3342,803745.0,349791.25,424.97977,0.013,330.30637,331.09375,277.86548,5.0414816e-05,1.0
3343,803730.8,349805.2,451.32135,0.013,329.82013,330.1875,309.67914,1.9182735e-06,6.0
3344,803716.7,349819.16,390.5767,0.013,329.17557,329.78125,321.77026,1.9761235e-05,1.0
3345,803702.5,349833.1,507.2757,0.013,328.3432,329.1875,282.74075,3.6971414e-05,1.0
3346,803688.3,349847.06,596.7182,0.013,327.18753,328.375,42.540672,3.3528834e-06,1.0
3347,803674.1,349861.0,563.11774,0.013,325.91537,327.625,296.8732,8.691171e-05,3.0
3348,803659.94,349874.97,586.0233,0.013,325.6165,327.125,281.0635,8.7475375e-05,1.0
3349,803645.75,349888.9,562.08386,0.013,325.552,326.71875,287.31592,1.4193534e-05,1.0
3350,803631.6,349902.34,562.1469,0.013,325.552,326.46875,305.86536,4.2118078e-05,1.0
3351,803616.9,349915.72,572.8611,0.013,325.41116,326.0,295.88702,4.58173e-05,1.0
3352,803602.2,349929.1,525.5028,0.013,325.0252,325.84375,4.5857816,8.281272e-05,1.0
3353,803587.56,349941.66,529.7982,0.013,324.5456,325.09375,312.1686,2.1652402e-05,1.0
3354,803572.5,349952.1,464.70435,0.013,324.41745,324.78125,62.73381,8.239493e-06,15.0
3355,803555.5,349961.88,488.48486,0.013,324.03085,324.5,347.3196,1.3258037e-05,6.0
3356,803538.5,349970.47,581.2166,0.013,323.69034,324.15625,285.16162,1.1358558e-05,3.0
3357,803520.44,349978.56,487.63837,0.06,323.34348,323.8125,313.8021,3.7678376e-05,10.0
3358,803502.56,349985.84,488.38898,0.06,322.9587,323.34375,266.52478,2.0374255e-05,2.0
3359,803483.94,349992.8,537.9992,0.06,322.49023,323.0625,19.740107,1.46225375e-05,1.0
3360,803465.94,349998.56,418.20163,0.06,321.96567,322.53125,337.78604,2.2216625e-05,2.0
3361,803447.3,350002.78,407.70596,0.06,321.80698,322.09375,28.069534,1.5810798e-05,6.0
3362,803428.0,350006.06,425.63803,0.06,321.52972,321.9375,276.1564,1.9832654e-05,2.0
3363,803408.75,350008.56,461.19324,0.06,321.14392,321.59375,291.43307,1.9670848e-05,1.0
3364,803389.0,350010.62,489.4111,0.06,320.72064,321.28125,312.8945,1.8636998e-05,1.0
3365,803369.3,350012.53,503.138,0.06,320.2591,320.9375,311.36914,1.56498e-05,1.0
3366,803349.8,350014.0,506.90692,0.06,319.73804,320.40625,327.43597,3.2916058e-05,1.0
3367,803329.94,350015.16,528.8496,0.06,318.99097,319.9375,292.97998,0.00012718234,1.0
3368,803310.1,350016.34,543.8804,0.06,318.0564,318.78125,271.79257,7.198224e-05,1.0
3369,803290.25,350017.5,556.9234,0.06,317.0918,317.96875,282.51205,4.2653748e-05,1.0
3370,803270.4,350018.66,566.1994,0.06,315.74265,316.96875,279.89682,4.5193283e-05,2.0
3371,803250.5,350019.8,579.55865,0.06,314.2422,315.78125,267.38983,5.2031646e-05,2.0
3372,803230.7,350020.97,579.3086,0.06,312.75482,314.1875,269.94406,2.3208402e-05,2.0
3373,803210.8,350022.12,600.83093,0.06,311.6776,312.75,274.7491,3.3550008e-05,2.0
3374,803190.94,350023.28,613.3442,0.06,309.76764,311.28125,276.09537,2.67901e-05,2.0
3375,803171.1,350024.44,620.5706,0.06,308.31796,309.71875,287.74954,7.841329e-05,3.0
3376,803151.3,350025.53,654.7078,0.06,307.00586,308.15625,331.19263,3.2925538e-05,1.0
3377,803131.94,350026.03,593.74274,0.06,305.7073,307.0,311.82767,3.8483446e-05,1.0
3378,803112.0,350026.1,634.95056,0.06,304.50067,305.90625,306.77533,4.726243e-05,1.0
3379,803092.4,350025.94,617.79144,0.06,303.57092,304.8125,303.69006,4.7111796e-05,1.0
3380,803073.25,350024.88,629.8999,0.06,302.57632,303.78125,317.25018,7.386999e-05,1.0
3381,803053.44,350023.0,585.7046,0.06,301.92874,302.4375,268.28033,1.5057666e-14,1.0
3382,803033.6,350021.12,591.9805,0.06,301.5505,302.1875,289.06686,7.9017434e-14,1.0
3383,803013.9,350019.28,565.4141,0.06,301.05814,301.8125,270.0,2.373363e-29,1.0
3384,802994.6,350017.0,525.7538,0.06,300.6182,301.40625,270.0,3.286195e-29,1.0
3385,802976.8,350013.03,477.76578,0.06,300.16995,300.96875,268.28033,1.5057666e-14,1.0
3386,802957.8,350007.2,462.37033,0.06,300.01126,300.5,270.0,3.6513278e-31,1.0
3387,802938.75,350001.34,436.5263,0.06,299.58618,300.28125,270.76187,1.055873e-15,1.0
3388,802919.75,349995.53,607.5844,0.06,299.06976,300.0,291.98355,6.12443e-12,1.0
3389,802900.75,349989.7,505.03192,0.06,298.78125,299.09375,322.05786,3.3512488e-15,1.0
3390,802881.75,349983.84,462.69382,0.06,298.3255,298.9375,270.0,2.373363e-29,1.0
3391,802864.56,349977.25,412.94183,0.06,297.80026,298.59375,270.0,3.6513278e-31,1.0
3392,802847.9,349968.4,517.8514,0.06,297.69202,298.375,270.0,1.825664e-29,1.0
3393,802830.75,349958.3,487.02292,0.06,297.78296,298.4375,336.5507,4.9093677e-14,1.0
3394,802813.6,349948.22,404.54797,0.06,298.04895,298.5,24.77514,4.63401e-15,2.0
3395,802796.5,349938.12,506.2675,0.06,298.28217,298.9375,86.88618,1.554146e-14,3.0
3396,802779.3,349928.03,502.88187,0.06,298.42346,299.125,12.109231,4.566121e-14,1.0
3397,802762.94,349917.8,549.4723,0.06,298.60376,299.6875,10.626347,4.9165185e-15,5.0
3398,802748.25,349906.62,454.39435,0.06,298.79755,299.71875,4.5139885,1.3236063e-29,1.0
3399,802733.25,349893.53,422.5801,0.06,298.86548,300.125,10.626347,4.916519e-15,1.0
3400,802718.25,349880.44,458.0356,0.06,299.1367,300.3125,-1.0,1.825664e-29,1.0
3401,802703.3,349867.34,472.51807,0.06,299.48126,300.78125,355.44363,2.104683e-15,1.0
3402,802688.3,349854.25,443.37643,0.06,299.97888,301.21875,-1.0,1.8256638e-30,1.0
3403,802675.0,349841.16,479.115,0.06,300.94467,302.0625,-1.0,1.8256638e-30,1.0
3404,802661.75,349826.44,441.14374,0.06,302.15775,303.90625,345.16595,0.00017982352,1.0
3405,802648.5,349811.62,590.5267,0.06,302.84027,304.46875,317.11505,8.835012e-05,1.0
3406,802618.8,349838.28,397.31448,0.013,302.6284,303.0625,293.54895,5.3291566e-14,1.0
3407,802632.0,349853.16,398.25394,0.013,302.1949,302.53125,321.2015,3.3574288e-13,1.0
3408,802645.25,349868.0,387.84964,0.013,301.4892,301.90625,356.0679,2.1046833e-15,1.0
3409,802658.44,349881.2,390.71985,0.013,300.73157,301.1875,356.0679,2.1046833e-15,1.0
3410,802673.3,349894.28,397.27927,0.013,299.98334,300.4375,356.0679,2.1046833e-15,1.0
3411,802688.3,349907.38,397.85388,0.013,299.41092,299.78125,127.60944,7.326402e-12,1.0
3412,802703.3,349920.47,397.85388,0.013,298.86816,299.34375,-1.0,1.8256638e-30,1.0
3413,802718.25,349933.56,392.9729,0.013,298.71512,299.15625,339.3411,2.1330223e-14,1.0
3414,802733.1,349945.84,396.39865,0.013,298.7239,299.125,269.65277,2.696537e-14,1.0
3415,802748.44,349956.28,390.99258,0.013,298.41672,298.84375,283.1619,3.6828423e-14,1.0
3416,802765.6,349966.38,397.85388,0.013,298.34375,298.65625,248.60019,1.166766e-13,1.0
3417,802782.75,349976.47,397.85388,0.013,298.18945,298.46875,252.06763,5.8243926e-13,1.0
3418,802799.9,349986.56,397.85388,0.013,298.1281,298.34375,270.0,3.6513278e-31,1.0
3419,802817.0,349996.66,397.85388,0.013,298.09393,298.28125,214.74318,1.3469972e-13,1.0
3420,802834.2,350006.75,391.48718,0.013,298.03302,298.3125,223.09085,1.7047934e-13,1.0
3421,802850.7,350015.12,390.37497,0.013,298.48907,298.78125,224.84962,2.2550832e-13,1.0
3422,802868.3,350021.56,393.8533,0.013,298.96603,299.40625,291.2117,5.120807e-14,1.0
3423,802887.3,350027.4,397.85388,0.013,299.4595,300.03125,175.83876,1.0956006e-13,1.0
3424,802906.3,350033.25,397.85388,0.013,299.752,300.21875,219.2435,6.651646e-14,1.0
3425,802925.3,350039.06,397.85388,0.013,300.01166,300.25,296.72116,8.651801e-15,1.0
3426,802944.4,350044.9,397.85388,0.013,299.93988,300.15625,281.97214,1.1649916e-14,1.0
3427,802963.4,350050.75,388.59357,0.013,299.9989,300.28125,270.0,3.6513278e-31,1.0
3428,802981.7,350055.4,395.79846,0.013,300.39252,300.53125,270.0,2.373363e-29,1.0
3429,803000.2,350058.16,392.07837,0.013,300.69238,300.90625,273.9321,2.104683e-15,1.0
3430,803020.0,350060.03,397.85388,0.013,301.08615,301.28125,270.0,2.6654693e-29,1.0
3431,803039.8,350061.9,397.85388,0.013,301.61246,302.0,270.0,3.286195e-29,1.0
3432,803059.6,350063.75,396.44965,0.013,302.08606,302.5625,270.0,2.373363e-29,1.0
3433,803079.25,350065.44,396.40656,0.013,302.59085,303.4375,270.0,1.825664e-29,1.0
3434,803098.3,350066.12,393.20978,0.013,303.58368,304.375,315.4233,2.0282107e-05,1.0
3435,803118.2,350066.06,397.41663,0.013,304.79602,305.90625,301.09402,3.360191e-05,1.0
3436,803138.06,350065.97,395.88226,0.013,306.12265,306.90625,293.3921,4.029633e-06,3.0
3437,803157.44,350065.3,394.35757,0.013,307.59723,308.5,307.42624,1.242855e-05,1.0
3438,803177.3,350064.16,397.85388,0.013,309.03006,309.90625,288.68082,5.4497934e-05,1.0
3439,803197.1,350063.0,397.85388,0.013,310.78503,311.46875,282.95358,9.062959e-05,1.0
3440,803217.0,350061.84,397.85388,0.013,312.2702,312.9375,274.5862,7.367167e-05,1.0
3441,803236.9,350060.7,397.85388,0.013,313.72574,314.53125,260.83624,8.186136e-05,1.0
3442,803256.7,350059.53,397.85388,0.013,315.23666,316.09375,262.96667,4.91547e-06,1.0
3443,803276.56,350058.34,397.85388,0.013,316.73257,317.40625,260.98532,3.6942586e-06,1.0
3444,803296.44,350057.2,397.85388,0.013,317.93774,318.46875,280.38605,4.615616e-06,1.0
3445,803316.3,350056.03,397.85388,0.013,318.8411,319.21875,300.5745,8.009331e-07,1.0
3446,803336.1,350054.88,397.85388,0.013,319.52365,319.8125,287.59335,0.000112659094,1.0
3447,803356.0,350053.72,395.34726,0.013,320.10806,320.3125,295.2777,0.00022221846,2.0
3448,803375.44,350052.2,395.15262,0.013,320.51404,320.75,334.73337,3.3279674e-05,1.0
3449,803395.2,350050.2,397.14282,0.013,320.8452,321.0625,349.891,6.229604e-05,1.0
3450,803414.94,350048.1,394.2134,0.013,321.1722,321.40625,334.29285,4.230028e-05,1.0
3451,803434.2,350045.6,391.0752,0.013,321.4907,321.6875,19.858446,3.1968552e-06,1.0
3452,803453.6,350042.38,388.42172,0.013,321.74948,322.0,344.82187,6.3164566e-06,1.0
3453,803472.3,350038.38,386.34308,0.013,322.00134,322.15625,330.62088,7.914835e-05,1.0
3454,803490.44,350032.88,395.4686,0.013,322.375,322.625,359.79327,1.984069e-05,1.0
3455,803508.94,350026.16,394.43585,0.013,322.75342,322.90625,22.284765,1.6329326e-05,7.0
3456,803527.3,350019.03,397.67075,0.013,322.97015,323.15625,3.1907432,3.6313937e-05,1.0
3457,803545.1,350011.4,394.2119,0.06,323.21158,323.53125,350.7833,3.528437e-05,1.0
3458,803563.06,350003.1,395.31323,0.06,323.67938,324.03125,6.9609632,3.486409e-05,1.0
3459,803579.8,349994.22,392.25583,0.06,324.07898,324.28125,337.84262,0.00010003097,3.0
3460,803596.94,349984.12,387.19266,0.06,324.43542,324.6875,1.7061365,2.1281212e-05,1.0
3461,803611.94,349973.7,385.54623,0.06,324.7525,325.0,351.2705,5.916252e-05,1.0
3462,803626.56,349961.03,394.5347,0.06,325.21573,325.65625,30.758902,9.526224e-06,1.0
3463,803641.25,349947.62,397.85388,0.06,325.52435,325.78125,8.576579,8.7400855e-07,1.0
3464,803656.0,349934.25,395.19446,0.013,325.7906,326.15625,8.328805,1.1424806e-06,6.0
3465,803670.25,349920.84,396.5629,0.013,326.0794,326.5,19.164845,2.0239381e-06,1.0
3466,803684.44,349907.0,397.20453,0.013,326.45926,326.8125,21.554535,2.6640293e-05,1.0
3467,803698.6,349893.03,397.85388,0.013,327.09003,327.34375,21.917574,4.3293418e-05,1.0
3468,803712.75,349879.1,397.85388,0.013,327.44757,328.03125,11.821488,1.7839168e-06,1.0
3469,803726.94,349865.12,397.85388,0.013,328.07742,328.625,352.74554,3.4193516e-05,1.0
3470,803741.1,349851.2,397.85388,0.013,328.7628,329.46875,350.3371,7.08618e-06,1.0
3471,803755.3,349837.22,397.85388,0.013,329.71146,329.96875,352.15552,3.469742e-05,3.0
3472,803769.5,349823.28,397.85388,0.013,330.27353,331.0,332.83084,1.1547541e-05,2.0
3473,803783.7,349809.3,397.85388,0.013,331.30893,331.5625,347.56638,3.8429647e-05,1.0
3474,803797.9,349795.38,397.85388,0.013,331.8787,332.375,1.7740809,4.174198e-06,1.0
3475,803812.06,349781.44,397.85388,0.013,332.574,332.78125,23.075214,5.3456082e-05,1.0
3476,803826.2,349767.47,397.85388,0.013,332.95282,333.28125,358.39523,1.5436714e-05,1.0
3477,803840.4,349753.53,397.85388,0.013,333.3326,333.46875,359.92935,5.1139017e-05,1.0
3478,803854.56,349739.56,397.85388,0.013,333.6462,333.84375,287.30054,0.00012474196,1.0
3479,803868.75,349725.62,397.85388,0.013,333.93555,334.03125,284.64053,0.00015221436,1.0
3480,803882.94,349711.66,397.85388,0.013,334.2002,334.3125,340.06137,4.0770185e-05,1.0
3481,803897.1,349697.72,622.6113,0.013,334.46957,334.5625,273.7174,4.4506898e-05,1.0
3482,803886.7,349679.94,642.5211,0.013,334.25165,334.4375,241.49347,2.110394e-06,5.0
3483,803872.5,349693.88,397.85388,0.013,334.07376,334.3125,246.69008,1.4155387e-06,3.0
3484,803858.3,349707.84,397.85388,0.013,333.8233,334.09375,270.8666,9.1625367e-07,1.0
3485,803844.1,349721.78,397.85388,0.013,333.53125,333.78125,257.35458,1.0190559e-05,1.0
3486,803829.94,349735.75,397.85388,0.013,333.4073,333.53125,243.97964,1.8402661e-06,1.0
3487,803815.75,349749.7,397.85388,0.013,333.0705,333.34375,259.5516,6.8778513e-07,1.0
3488,803801.56,349763.66,397.85388,0.013,332.5961,332.90625,252.33655,7.27367e-06,1.0
3489,803787.4,349777.6,397.85388,0.013,332.05264,332.53125,274.8603,1.3229104e-06,1.0
3490,803773.25,349791.56,397.85388,0.013,331.2994,331.875,291.88477,1.8355075e-06,1.0
3491,803759.06,349805.5,397.85388,0.013,330.60965,331.09375,290.63797,1.0209181e-06,2.0
3492,803744.9,349819.47,397.85388,0.013,329.82013,330.4375,286.62772,5.7827197e-06,2.0
3493,803730.7,349833.4,397.85388,0.013,329.15454,329.6875,281.9608,2.3078253e-06,2.0
3494,803716.5,349847.38,397.85388,0.013,328.3195,328.84375,273.8346,5.6836075e-07,1.0
3495,803702.3,349861.3,397.85388,0.013,327.73935,328.21875,270.65573,2.0073849e-06,1.0
3496,803688.1,349875.28,397.85388,0.013,327.06088,327.6875,261.94452,2.994231e-06,1.0
3497,803674.0,349889.22,397.85388,0.013,326.7082,327.03125,268.28772,2.1159774e-06,1.0
3498,803659.8,349903.2,400.26852,0.013,326.23523,326.625,256.3584,2.0584584e-07,1.0
3499,803645.06,349917.12,399.99286,0.013,325.9023,326.21875,252.23337,2.1370515e-06,1.0
3500,803630.4,349930.5,397.90005,0.013,325.49542,325.8125,257.34882,2.3517948e-06,1.0
3501,803615.6,349943.9,402.34946,0.013,325.21198,325.6875,210.43565,5.9669082e-06,1.0
3502,803600.2,349957.22,407.90793,0.013,324.7847,325.21875,241.18639,1.0000059e-05,2.0
3503,803582.7,349969.34,411.4897,0.013,324.40775,324.84375,271.57843,1.0640805e-05,5.0
3504,803565.2,349979.34,400.0616,0.013,324.01514,324.40625,242.76254,4.124538e-06,1.0
3505,803546.75,349988.66,403.77695,0.013,323.64975,324.125,241.13986,8.311944e-06,1.0
3506,803528.5,349996.84,398.9852,0.013,323.32315,323.625,225.19748,2.986782e-06,2.0
3507,803509.56,350004.56,400.574,0.013,322.95108,323.3125,274.91714,1.653695e-05,2.0
3508,803490.94,350011.53,403.39352,0.013,322.48804,322.9375,263.00754,6.194894e-06,2.0
3509,803471.1,350017.88,407.08725,0.013,322.00604,322.59375,230.84027,3.152128e-05,5.0
3510,803450.94,350022.44,411.6264,0.013,321.77948,322.1875,246.0772,3.3460932e-05,2.0
3511,803431.06,350025.84,400.70847,0.013,321.49857,321.8125,223.3725,1.6030524e-05,3.0
3512,803410.9,350028.44,401.9381,0.013,321.1234,321.4375,242.36925,3.1002749e-06,1.0
3513,803391.06,350030.5,398.82675,0.013,320.70932,321.125,231.00233,1.7411544e-06,1.0
3514,803371.2,350032.47,399.70056,0.013,320.26227,320.65625,239.88411,4.4145293e-07,1.0
3515,803351.0,350033.97,400.71988,0.013,319.7268,320.25,231.97023,2.4138692e-06,1.0
3516,803331.1,350035.12,397.85388,0.013,319.09543,319.65625,238.79271,3.39068e-06,1.0
3517,803311.25,350036.3,397.85388,0.013,318.23907,318.90625,239.98259,2.4355606e-06,1.0
3518,803291.44,350037.47,397.85388,0.013,317.2961,318.0625,245.44977,5.1870114e-07,1.0
3519,803271.56,350038.62,397.85388,0.013,316.0965,316.9375,249.79256,9.742243e-08,1.0
3520,803251.7,350039.78,397.85388,0.013,314.76193,315.6875,249.37073,3.2611167e-06,3.0
3521,803231.8,350040.94,397.85388,0.013,313.2483,314.3125,260.26205,2.7597275e-06,1.0
3522,803212.0,350042.1,397.85388,0.013,311.65216,312.78125,257.62103,3.7253303e-06,1.0
3523,803192.1,350043.25,397.85388,0.013,310.09897,311.0625,240.7687,3.5865248e-06,1.0
3524,803172.25,350044.4,398.55734,0.013,308.47128,309.46875,250.3775,8.527515e-06,2.0
3525,803152.3,350045.5,399.83234,0.013,307.0211,308.0,247.36823,1.4683509e-05,2.0
3526,803131.94,350046.03,401.07718,0.013,305.7363,306.59375,232.91124,4.2981777e-05,1.0
3527,803112.06,350046.1,399.48724,0.013,304.47876,305.53125,242.33432,3.3859415e-05,2.0
3528,803092.0,350045.94,399.488,0.013,303.49164,304.25,232.5403,4.4724424e-05,1.0
3529,803071.4,350044.78,402.08212,0.013,302.48514,303.3125,286.4486,2.2600623e-14,1.0
3530,803051.56,350042.9,397.85388,0.013,301.89444,302.5,270.0,2.6654693e-29,1.0
3531,803031.75,350041.06,397.85388,0.013,301.48822,302.03125,283.90778,4.8026328e-14,1.0
3532,803012.0,350039.2,401.14252,0.013,301.05307,301.46875,277.51843,1.8235879e-14,1.0
3533,802991.8,350036.8,401.84454,0.013,300.6182,301.03125,239.60748,3.053203e-14,1.0
3534,802970.94,350032.16,407.66693,0.013,300.1194,300.4375,195.87595,1.0310122e-13,6.0
3535,802951.94,350026.3,397.85388,0.013,299.89258,300.15625,274.7132,3.2838e-14,1.0
3536,802932.94,350020.47,397.85388,0.013,299.50305,299.90625,252.75578,1.3455317e-14,1.0
3537,802913.9,350014.62,397.85388,0.013,299.06683,299.6875,216.34888,1.5096512e-14,1.0
3538,802894.9,350008.8,397.85388,0.013,298.78125,299.28125,273.08408,1.06572533e-13,1.0
3539,802875.9,350002.97,396.877,0.013,298.32867,298.78125,227.29897,4.545639e-14,2.0
3540,802856.06,349995.34,410.1351,0.013,297.805,298.5,184.51399,2.3787157e-14,2.0
